Passenger 1 ID,Passenger 2 ID,Number of Flights Together
4569,4544,3
4058,3227,3
10616,10048,3
4617,4670,3
5953,5954,3
9059,8266,3
2326,1329,3
11737,11794,3
4473,10456,3
9961,9944,3
4822,14203,3
681,2699,3
4814,2471,3
696,402,3
3923,7684,3
7397,7373,3
11066,6953,3
4655,1568,3
8232,7508,3
4179,2177,3
7967,12725,3
2227,2218,3
9683,9605,3
5902,5943,3
4758,2964,3
10378,10327,3
7640,9784,3
5767,12806,3
13173,13133,3
4,246,3
1826,1849,3
4841,1388,3
364,734,3
5166,3751,3
833,1794,3
7784,7785,3
911,997,3
6489,12891,3
5902,5936,3
8411,1927,3
5904,5999,3
1923,1977,3
13038,13878,3
1225,13781,3
695,607,3
7495,7447,3
5027,3580,3
2472,2495,3
10525,9151,3
497,10701,3
6366,9356,3
8003,7662,3
2030,9969,3
13579,13235,3
2513,311,3
4554,7822,3
3980,7684,3
12617,10085,3
2518,1325,3
5927,2750,3
7914,11610,3
3385,8944,3
10447,10431,3
1438,9985,3
2768,7653,3
4542,5084,3
3205,3859,3
7376,14087,3
1399,5539,3
11393,10530,3
6800,1608,3
12089,135,3
2963,3577,3
4404,2747,3
3259,3512,3
9931,11300,3
3953,7792,3
1315,3294,3
7562,4020,3
1703,8363,3
7679,9693,3
4868,4871,3
7825,9822,3
2371,9205,3
2278,1503,3
92,11284,3
1464,8010,3
11899,5939,3
2185,8898,3
9640,1498,3
8642,751,3
13471,11192,3
14781,3242,3
11767,6116,3
9991,7379,3
9509,452,3
4287,4239,3
2161,661,3
8250,2964,3
11049,11061,3
771,141,3
7403,7195,3
5711,8470,3
1808,2294,3
13487,12641,3
2205,1598,3
7610,7690,3
415,10297,3
528,4199,3
5953,5799,3
3827,1068,3
283,3120,3
5515,7246,3
5934,6953,3
2689,1008,3
5546,6813,3
1371,8225,3
1183,9818,3
6785,6800,3
5505,8485,3
5495,4025,3
11549,11506,3
3498,7001,3
1413,4315,3
4473,7680,3
7745,7768,3
4030,4396,3
7538,2992,3
10154,10129,3
1231,1243,3
3698,2928,3
12323,12068,3
13492,13438,3
11239,10057,3
6790,3426,3
3552,4420,3
2573,10548,3
722,754,3
2349,2910,3
4903,8191,3
11217,8042,3
8445,10613,3
7902,9283,3
11615,11690,3
5911,5548,3
13417,13482,3
2728,2761,3
10420,10461,3
3998,1826,3
4593,5356,3
1823,3829,3
1991,1918,3
6322,152,3
10350,10645,3
1171,7658,3
12644,13719,3
720,582,3
1605,3230,3
8501,5356,3
8941,8949,3
10471,10425,3
10326,4953,3
38,1215,3
6956,7551,3
10045,3024,3
10015,5246,3
8059,4671,3
9623,9660,3
6749,2985,3
5580,3176,3
11543,11308,3
10644,10243,3
10357,10335,3
5538,2754,3
4659,6535,3
7175,12002,3
3133,8374,3
3802,592,3
4092,2031,3
3235,14614,3
4718,7301,3
9985,9978,3
2951,1321,3
61,10796,3
2725,2734,3
2299,2270,3
11588,10184,3
6122,5377,3
2699,2641,3
5648,1504,3
3794,5693,3
7709,7397,3
361,320,3
3680,9445,3
3894,1678,3
3336,1116,3
2906,7770,3
1329,5482,3
384,5769,3
4363,8562,3
1263,10764,3
1675,4010,3
8385,6478,3
157,11215,3
7662,9098,3
1230,1247,3
719,4292,3
1075,3077,3
3307,3396,3
7909,9756,3
865,170,3
8693,1733,3
839,2965,3
7003,7028,3
6441,5668,3
7497,6904,3
4294,291,3
10795,12565,3
6447,1490,3
5628,4330,3
5637,5615,3
6831,4175,3
773,1038,3
1868,13314,3
7726,7860,3
2279,2910,3
412,5355,3
7660,411,3
5661,12255,3
5962,6416,3
11633,11615,3
13878,10940,3
13194,5752,3
2200,5596,3
8579,7636,3
7476,7563,3
3794,11829,3
2588,6045,3
4569,615,3
644,3553,3
2996,2909,3
6656,6604,3
5332,1533,3
5798,11324,3
12371,7832,3
9638,9630,3
7748,12361,3
8117,1191,3
8411,10758,3
4331,2743,3
2396,7073,3
3779,3408,3
11028,12340,3
3657,3661,3
8327,11580,3
3940,601,3
12326,10467,3
6025,5431,3
5153,8146,3
2178,3134,3
1915,1902,3
10795,7526,3
2726,13746,3
10406,1083,3
10227,7236,3
9351,1162,3
699,3078,3
3477,6080,3
4247,3992,3
6840,6863,3
8882,10434,3
8664,6864,3
7514,7578,3
4990,5368,3
1925,1981,3
2723,3979,3
5439,4395,3
8926,8961,3
9679,9691,3
9766,102,3
744,2143,3
10626,5571,3
1066,3978,3
7347,11294,3
4805,8847,3
12938,12010,3
8167,6270,3
17,5665,3
2706,10376,3
6003,5464,3
8045,11376,3
5270,5240,3
9473,3741,3
9862,2684,3
3343,3208,3
771,1045,3
3627,9282,3
5137,432,3
1930,3694,3
453,960,3
10576,8257,3
4715,10112,3
11704,1783,3
3674,3622,3
13695,7462,3
4756,9202,3
5303,4854,3
137,11326,3
6857,8235,3
8298,8025,3
9330,10581,3
9679,6140,3
3106,9480,3
12981,13129,3
1353,2934,3
4451,4418,3
13221,15070,3
7421,6906,3
9829,9885,3
8590,11571,3
10446,12355,3
22,5417,3
3693,4384,3
5566,5766,3
9635,9627,3
7721,13364,3
5699,11385,3
1988,1958,3
4756,2387,3
4409,2240,3
3982,3992,3
3361,11858,3
4395,1184,3
9154,1581,3
3688,7486,3
4082,5356,3
1823,1415,3
3880,13215,3
13472,13414,3
9306,9908,3
3770,5193,3
1782,11662,3
13596,13234,3
5118,4409,3
9369,276,3
9046,9072,3
1891,1848,3
9626,1257,3
3331,3323,3
5905,5990,3
2498,5073,3
10347,9821,3
2767,1830,3
1052,7613,3
905,933,3
10914,10999,3
5436,6836,3
5873,6363,3
8886,8843,3
6993,7489,3
3226,5319,3
2761,1415,3
2986,2994,3
10541,10558,3
12535,1966,3
10218,10220,3
8411,6326,3
7742,14092,3
1972,1011,3
10252,10530,3
9811,9823,3
1632,1045,3
3423,806,3
5677,5602,3
3632,2477,3
6018,5435,3
11876,75,3
8929,8912,3
10402,10420,3
9077,4576,3
3260,3227,3
5355,5342,3
4027,2734,3
5902,5991,3
3223,4582,3
7523,9600,3
2521,1561,3
3660,8873,3
12398,8480,3
5484,930,3
3531,1276,3
8818,10399,3
3558,11886,3
11703,10746,3
1539,1138,3
1076,9077,3
2549,8006,3
10128,7509,3
3152,3158,3
5007,7551,3
3666,1976,3
9252,3511,3
1728,1149,3
2407,2447,3
1004,603,3
1605,2513,3
9959,4253,3
3208,1586,3
10379,1987,3
3405,292,3
5799,5775,3
4898,4872,3
10749,10354,3
9062,10856,3
8214,4613,3
6061,2745,3
3278,2868,3
3657,701,3
698,12400,3
7346,4770,3
7770,2790,3
3343,8222,3
7073,8000,3
801,7073,3
10719,11296,3
773,1942,3
12434,2669,3
9231,5796,3
6827,10833,3
13603,13606,3
6341,643,3
8238,1697,3
7975,1703,3
8294,1325,3
8759,7384,3
5009,3309,3
1046,4082,3
1169,3353,3
1156,7379,3
6180,8260,3
355,10768,3
6570,3016,3
8940,8984,3
10767,6903,3
4221,6912,3
4670,6805,3
4397,9920,3
3787,5832,3
5710,5778,3
10382,7801,3
1151,1139,3
8040,5734,3
2885,2322,3
10690,2758,3
1826,1740,3
1351,1163,3
8037,625,3
237,4408,3
6292,822,3
3238,3285,3
2529,9610,3
1961,1940,3
6130,6197,3
9898,9389,3
5650,5688,3
657,10836,3
1374,1370,3
5286,4765,3
1297,601,3
1368,8692,3
1805,1867,3
8659,9131,3
1431,4109,3
7711,10778,3
4092,8867,3
10397,10372,3
763,6968,3
9174,2795,3
10988,1265,3
1994,6763,3
2012,8720,3
3178,5123,3
6906,2545,3
8905,300,3
9052,7505,3
1678,5356,3
355,743,3
292,641,3
7395,5814,3
6256,1389,3
10357,3418,3
9059,1609,3
2601,2550,3
9932,9968,3
4321,4326,3
3950,975,3
18,9280,3
10764,2336,3
4556,1191,3
397,226,3
2400,3357,3
5765,6056,3
7201,7265,3
8519,117,3
2318,6,3
4529,11296,3
2146,2178,3
4255,5042,3
2488,733,3
2000,1920,3
9715,3466,3
1398,2222,3
2502,4824,3
2417,2500,3
6301,10176,3
232,266,3
5986,5967,3
2930,6887,3
3589,9283,3
8212,5603,3
2185,8444,3
10083,5377,3
12508,9777,3
4972,1371,3
10368,10339,3
12792,12782,3
2083,8493,3
5361,126,3
11948,10701,3
8959,11938,3
10227,8830,3
10371,7904,3
8542,485,3
12317,6963,3
8117,3556,3
10035,10011,3
3343,288,3
6773,5516,3
2571,8774,3
8671,993,3
9693,9675,3
92,5289,3
3962,468,3
10619,10610,3
5505,8093,3
9942,2468,3
3898,7868,3
9683,9376,3
2243,12414,3
13279,5012,3
11388,2910,3
1770,1723,3
3561,2570,3
9683,8609,3
5969,5965,3
3665,2522,3
2251,6695,3
4404,5204,3
6058,4700,3
4224,2429,3
9367,12169,3
6441,3802,3
9408,8005,3
6857,13275,3
2111,4248,3
2681,4986,3
597,580,3
5648,7451,3
2869,5707,3
4652,6508,3
618,6317,3
4213,1332,3
1254,7573,3
11007,10017,3
5873,9095,3
1145,979,3
13711,13736,3
3631,5204,3
349,2027,3
877,5138,3
895,823,3
386,2527,3
202,4441,3
439,2446,3
7101,1436,3
11007,6663,3
12231,8145,3
4287,5100,3
9500,9182,3
4476,1523,3
2110,4104,3
2274,2211,3
3439,1498,3
6074,10940,3
1635,1244,3
6292,3361,3
9912,9938,3
5456,915,3
7044,7034,3
10836,12071,3
785,315,3
6568,6831,3
2993,2997,3
119,3315,3
9550,7336,3
167,8014,3
2713,8120,3
10833,5533,3
768,309,3
3540,12398,3
4700,1353,3
14796,14708,3
13630,5769,3
5260,5922,3
15160,9890,3
3907,13336,3
6947,10569,3
1898,7181,3
53,4224,3
3914,2655,3
2257,2202,3
14746,14776,3
4856,3688,3
6927,6903,3
7029,7005,3
8671,4774,3
7139,1487,3
3955,10910,3
1240,3847,3
6198,6972,3
2457,620,3
4031,8810,3
6326,6340,3
10442,10464,3
9258,3090,3
333,1645,3
445,4670,3
3930,368,3
6480,6368,3
5361,9687,3
9539,3416,3
2723,5518,3
3970,4445,3
4563,7014,3
13952,13982,3
7181,7151,3
1214,2290,3
11814,2925,3
2723,9784,3
9091,12452,3
5929,5966,3
10771,9645,3
1464,5410,3
9421,3963,3
683,7657,3
6797,6704,3
4554,5055,3
2350,7194,3
1451,11269,3
8546,1769,3
10466,10411,3
5526,697,3
4811,1697,3
6100,6007,3
7718,8969,3
3197,3128,3
4056,9522,3
8994,7373,3
4300,3991,3
7505,3176,3
3358,11063,3
2561,1992,3
9291,6344,3
4147,3694,3
2821,150,3
4467,2298,3
9363,8519,3
8024,10503,3
3618,10705,3
7073,7031,3
2185,536,3
7772,10089,3
2571,2547,3
7917,4118,3
9683,5652,3
7870,9157,3
7962,10988,3
7530,425,3
8271,15167,3
4691,4639,3
7503,8698,3
3166,384,3
15176,954,3
2416,2444,3
8720,1434,3
14203,10151,3
11123,11876,3
10837,2727,3
773,395,3
5009,10749,3
4591,1684,3
7784,7771,3
1228,4671,3
812,874,3
4628,4242,3
4143,13012,3
1351,358,3
304,1649,3
5672,2466,3
3858,5808,3
7887,1388,3
14718,14771,3
3648,11580,3
4542,4671,3
3177,3128,3
10481,10488,3
1196,4280,3
5744,5728,3
7693,10025,3
10412,10403,3
7547,7596,3
5908,5955,3
1644,1621,3
750,328,3
12799,12747,3
9330,7065,3
6447,2906,3
4312,4328,3
3546,13608,3
3865,14636,3
1281,7346,3
1432,4072,3
1712,9319,3
184,1470,3
1048,1032,3
805,2276,3
10731,3451,3
11938,6065,3
9524,9101,3
5980,11198,3
3518,2054,3
1587,1573,3
572,3711,3
606,232,3
3230,631,3
1649,2665,3
10401,9438,3
12126,11717,3
5495,975,3
1115,9862,3
5711,3876,3
950,351,3
10484,10416,3
659,2546,3
5095,548,3
8998,11062,3
2102,2167,3
6912,1163,3
5980,972,3
8956,9316,3
11084,7327,3
8974,8903,3
1263,1257,3
6571,814,3
11366,222,3
3638,3610,3
1281,13249,3
4392,4394,3
6764,9821,3
872,811,3
2626,6086,3
6240,6226,3
10145,7390,3
9956,9217,3
274,1047,3
1240,3871,3
7685,1182,3
862,3739,3
2993,5995,3
1712,7692,3
5627,5670,3
7180,2232,3
2320,2691,3
8400,6396,3
7014,7091,3
525,542,3
7711,7800,3
7271,7246,3
1423,2088,3
9626,3859,3
4548,5362,3
8914,8954,3
8533,10452,3
1097,6242,3
2277,2217,3
12284,1230,3
4772,11376,3
12542,9711,3
8158,1389,3
4080,6045,3
3444,3188,3
8836,10850,3
11283,12012,3
8248,6316,3
10368,2747,3
2101,2108,3
4264,391,3
9046,4503,3
917,857,3
11019,11010,3
14715,14747,3
546,5286,3
10226,5121,3
1160,7694,3
4153,5304,3
6506,5662,3
6752,9723,3
12210,3913,3
741,717,3
9862,2327,3
3175,3146,3
3412,1942,3
3315,939,3
1363,13651,3
6802,9969,3
5370,4556,3
12299,14673,3
731,2435,3
8961,4983,3
13232,10455,3
5509,1244,3
12886,11274,3
4341,13682,3
8075,1050,3
11014,10330,3
6956,2213,3
4682,4615,3
7634,142,3
5708,1272,3
12530,12771,3
5857,4280,3
1829,10507,3
8349,8329,3
4550,6813,3
4879,6708,3
11066,11062,3
1468,4460,3
2263,2267,3
4551,3295,3
6501,11778,3
8923,8960,3
5769,2204,3
11972,9752,3
11583,11041,3
5996,5975,3
8023,9651,3
4669,273,3
6261,5510,3
1997,1993,3
5693,5608,3
10410,10404,3
12301,3992,3
12581,8684,3
1984,1996,3
4473,5207,3
4210,10357,3
1737,5669,3
577,1121,3
680,273,3
414,2790,3
7162,2723,3
8149,3718,3
1015,2450,3
10597,4903,3
10595,14693,3
10697,1413,3
7903,11694,3
1662,3880,3
5464,942,3
8358,14684,3
1309,2935,3
2802,4072,3
7014,12935,3
5842,904,3
7565,11411,3
9581,1209,3
12495,12432,3
493,3822,3
7565,7894,3
693,682,3
7616,3368,3
2556,2400,3
3889,13788,3
1046,8906,3
3357,7650,3
2965,988,3
1336,4329,3
6369,12020,3
5896,1733,3
6065,4803,3
367,307,3
2475,7319,3
4012,2256,3
11166,7086,3
2625,1589,3
8149,3590,3
451,479,3
13612,13638,3
1293,299,3
7727,11359,3
5296,957,3
13623,8218,3
6808,6900,3
920,12553,3
10313,8048,3
6823,9992,3
10432,9002,3
7092,6365,3
4015,4056,3
8501,8515,3
627,684,3
3403,2204,3
5657,5686,3
2685,1362,3
7754,7703,3
2065,1505,3
10376,8295,3
2273,912,3
8509,2518,3
6560,10714,3
6180,1769,3
2565,2527,3
6005,6095,3
10541,1889,3
4143,628,3
5448,362,3
12017,4483,3
724,2186,3
13853,9926,3
2493,2422,3
7153,9822,3
914,2814,3
4212,5042,3
4618,4680,3
6087,2886,3
1988,1935,3
7829,392,3
6001,10573,3
3912,6962,3
6016,6086,3
6085,6089,3
12497,361,3
1263,1206,3
718,4226,3
10439,12021,3
276,273,3
4781,1383,3
5843,7288,3
6824,17,3
6701,6308,3
9386,9362,3
6003,9523,3
340,6940,3
7697,2134,3
12189,501,3
3901,1544,3
7741,11870,3
4383,4319,3
4012,5440,3
1595,7213,3
2625,10394,3
10654,3823,3
12317,2875,3
2245,3529,3
586,13592,3
1539,1229,3
1482,5417,3
11354,994,3
4496,1639,3
1730,629,3
2259,3514,3
2233,3565,3
3336,3227,3
5136,5115,3
9859,10166,3
1269,3966,3
7162,10576,3
9069,10396,3
11283,11035,3
7625,10082,3
8010,6783,3
5122,3614,3
11662,360,3
3551,3517,3
8519,745,3
12164,7868,3
12574,2180,3
10024,9446,3
9131,6080,3
4735,9062,3
83,10015,3
5624,5695,3
3465,9707,3
83,8690,3
293,269,3
13526,6309,3
364,3279,3
2774,2728,3
11065,7975,3
8032,3566,3
11874,10701,3
4384,2530,3
9252,9202,3
10329,4523,3
9690,9627,3
4713,3963,3
9199,9157,3
4123,5539,3
7255,7213,3
3698,3536,3
3002,2821,3
8365,8374,3
672,3118,3
9357,9398,3
13533,13520,3
3576,4682,3
7979,9815,3
13564,2788,3
4685,12374,3
4883,1350,3
1006,5198,3
4076,3668,3
11543,12077,3
334,11338,3
7694,1128,3
3779,3285,3
4548,4537,3
1928,4995,3
5842,8592,3
6976,3631,3
4608,4696,3
9947,2719,3
3520,4315,3
5396,4654,3
3524,11867,3
13627,276,3
4805,4858,3
2732,785,3
10423,10464,3
756,8358,3
9154,9152,3
7661,7823,3
2683,10482,3
10045,6414,3
7870,4930,3
10459,10440,3
8935,8910,3
3298,11812,3
9351,4281,3
14055,14078,3
4670,3590,3
791,308,3
9245,7624,3
6294,9179,3
5971,5940,3
8800,8727,3
1521,10572,3
5023,76,3
7051,7083,3
9759,9707,3
4485,7191,3
1046,7505,3
6010,446,3
10819,9539,3
7502,8659,3
4165,6289,3
6251,12061,3
2103,2139,3
4150,1767,3
10486,10465,3
8513,12244,3
7162,2201,3
2975,6590,3
1635,8832,3
9563,9517,3
11450,11721,3
10179,3544,3
1037,1063,3
4544,5351,3
10419,10478,3
3002,6020,3
7732,7758,3
2146,2118,3
765,782,3
1700,605,3
2567,3974,3
9127,1423,3
1338,6810,3
1046,5183,3
2547,2560,3
3564,3514,3
173,4752,3
4321,4320,3
1775,13129,3
649,3415,3
6588,2518,3
564,1128,3
665,605,3
6061,3153,3
8963,8048,3
680,4791,3
4772,3560,3
9481,10994,3
7179,9075,3
8563,13012,3
6388,6591,3
2610,2629,3
7413,9957,3
5947,5982,3
3100,3016,3
810,3128,3
8121,2982,3
5278,546,3
3151,11086,3
12005,11376,3
9711,12569,3
3186,610,3
4059,5431,3
4897,1624,3
7694,3345,3
2223,9268,3
3991,1592,3
1033,1098,3
8786,8994,3
5671,10344,3
2284,8222,3
2813,2862,3
5325,3957,3
3794,1226,3
9326,13482,3
7774,8368,3
12392,1733,3
3933,1247,3
5574,5564,3
4621,673,3
2024,103,3
620,664,3
4345,4340,3
12220,11095,3
857,2054,3
7059,11311,3
9177,10017,3
325,91,3
2437,4133,3
12856,9627,3
9300,8024,3
199,9690,3
3889,4854,3
4898,10954,3
3829,2345,3
10112,2599,3
376,766,3
8986,8905,3
10985,3245,3
1466,1740,3
9500,3451,3
8035,7904,3
291,437,3
1942,10175,3
9359,2964,3
2176,2107,3
4640,4645,3
11213,5081,3
9281,3720,3
8831,9298,3
7849,7809,3
2529,2516,3
6524,7980,3
9213,9220,3
9704,2150,3
7776,7306,3
182,4202,3
2199,2132,3
13593,9974,3
4874,6177,3
7180,1281,3
13970,13997,3
2092,356,3
701,4490,3
4204,5358,3
3648,8910,3
5430,10030,3
3137,248,3
6076,6078,3
10541,9380,3
8092,4513,3
1409,4148,3
5490,2790,3
4904,5795,3
4018,4020,3
3318,3371,3
746,272,3
11898,11829,3
347,3741,3
2550,202,3
8045,9393,3
6310,13642,3
5116,4845,3
3132,604,3
3867,2458,3
7959,9059,3
1009,3246,3
9482,5733,3
432,425,3
982,148,3
4641,5533,3
14754,14771,3
5732,5797,3
5197,878,3
12841,407,3
2251,12906,3
803,7859,3
10858,9777,3
5551,3436,3
5059,1436,3
7450,5012,3
10308,14008,3
1984,6769,3
1913,453,3
2766,11840,3
1167,7195,3
10559,2693,3
9383,8399,3
2498,2985,3
3925,8846,3
802,2910,3
454,417,3
8968,8905,3
10858,12286,3
8466,4852,3
11269,1977,3
1042,1081,3
7174,8708,3
1581,9524,3
103,8793,3
121,3113,3
4335,12023,3
5133,4223,3
9683,2201,3
4771,4731,3
3914,443,3
3589,8257,3
7754,7718,3
1369,1666,3
5136,5198,3
10352,3802,3
1961,1916,3
2389,6555,3
1904,1953,3
3047,345,3
815,3453,3
4231,11590,3
5529,11639,3
8993,8918,3
747,1056,3
9052,9496,3
5941,5923,3
5863,1008,3
4903,4447,3
11370,5447,3
10340,8006,3
135,12761,3
11027,11030,3
9746,1703,3
13808,13897,3
385,781,3
211,204,3
411,6535,3
6860,5418,3
4526,4522,3
5813,157,3
6060,5575,3
10615,10731,3
9441,1030,3
245,202,3
8450,5596,3
8097,5449,3
5183,4046,3
1826,5467,3
891,881,3
8504,7657,3
6305,13414,3
8492,5594,3
14070,2561,3
4305,4088,3
2236,2458,3
2151,2106,3
5601,1089,3
1539,7846,3
1963,1923,3
1343,467,3
3998,8596,3
3539,3515,3
272,963,3
1483,1403,3
10709,8260,3
5642,5638,3
14626,14669,3
6369,6388,3
5653,7656,3
5933,3328,3
9496,9815,3
7059,1266,3
9387,9322,3
12003,12200,3
1142,1753,3
2206,2297,3
10858,12019,3
5379,5301,3
2672,6177,3
3025,258,3
11698,9703,3
718,3113,3
12844,12872,3
5865,8837,3
5215,2702,3
3571,3514,3
3551,2976,3
7477,5912,3
6283,10506,3
5419,1337,3
8803,10862,3
3699,3634,3
5489,5003,3
1943,1923,3
4314,9433,3
1607,10658,3
701,2183,3
2146,1678,3
760,3463,3
1378,5043,3
8777,1101,3
3142,3173,3
5796,2964,3
7679,3626,3
11676,10473,3
6031,6010,3
4542,5055,3
2423,5055,3
2233,2210,3
4209,4248,3
1038,799,3
4650,4168,3
438,1643,3
10087,3937,3
9922,9923,3
2963,3639,3
10403,10443,3
3208,3572,3
12301,2841,3
2921,1156,3
9342,10040,3
3357,5644,3
4269,1598,3
7484,4280,3
9281,11299,3
3524,1340,3
12173,8895,3
10354,6385,3
8831,8228,3
5404,975,3
6689,10453,3
681,3199,3
4497,782,3
12286,1753,3
9726,6532,3
10154,11545,3
941,3671,3
4346,933,3
5597,7504,3
1245,2836,3
6892,3894,3
3624,3571,3
3464,3424,3
11844,1726,3
1652,5450,3
7584,9535,3
2753,4097,3
4282,5180,3
9296,921,3
9575,7636,3
8793,1565,3
1963,1968,3
4261,3486,3
6143,11535,3
5739,5748,3
11171,5787,3
782,1383,3
5759,4068,3
5463,11290,3
7184,10228,3
3752,3685,3
2573,4403,3
2280,2232,3
9495,9412,3
7087,7054,3
1297,1228,3
9669,9624,3
4150,7638,3
5432,6044,3
2167,2521,3
3727,3466,3
302,1507,3
8967,4136,3
1231,9319,3
4614,6089,3
7735,7705,3
7799,1977,3
8402,625,3
6868,6030,3
5574,4209,3
245,1157,3
1858,9505,3
1779,10455,3
6100,10373,3
2784,2759,3
1984,1960,3
2251,4682,3
2401,7406,3
1351,10989,3
8798,7384,3
5653,637,3
6596,1356,3
7499,7439,3
4318,4384,3
1638,5103,3
5219,9017,3
8923,8928,3
3519,8294,3
10401,10475,3
2051,147,3
10060,6223,3
10698,4941,3
10640,10668,3
13393,5990,3
3977,1323,3
68,12146,3
11729,12163,3
6812,6104,3
4972,6054,3
1466,11353,3
7884,4851,3
1813,1818,3
2825,3021,3
10449,9525,3
5100,222,3
546,1933,3
7666,249,3
7657,5548,3
4449,211,3
7747,5342,3
3078,6030,3
11472,9420,3
4069,4305,3
10499,10425,3
11808,9403,3
8973,8937,3
1635,8485,3
10788,392,3
7205,9242,3
4350,4393,3
1097,3223,3
2256,2252,3
7627,10380,3
4314,10238,3
12221,12968,3
7451,700,3
3172,9592,3
5511,5447,3
2167,4159,3
5092,6807,3
9067,7451,3
3659,3685,3
11938,11946,3
690,3880,3
3237,3466,3
3737,4764,3
4129,5446,3
1735,7001,3
9865,6012,3
2298,2600,3
665,646,3
1100,1236,3
5802,9035,3
2789,1391,3
4059,4346,3
1270,1250,3
5636,9687,3
1766,7511,3
5922,7465,3
10046,1325,3
7565,7520,3
10475,10470,3
322,370,3
697,12351,3
4761,11804,3
1728,7611,3
58,1866,3
6512,9374,3
3116,1598,3
7253,7229,3
1993,1930,3
7376,5216,3
2416,2495,3
8998,10396,3
2765,3554,3
4258,4903,3
6016,6020,3
7606,7866,3
1958,1953,3
1822,10779,3
2251,8961,3
2545,6352,3
11039,11069,3
4957,8556,3
4379,4046,3
5343,5383,3
8400,10393,3
11039,11035,3
9324,2867,3
3005,2795,3
7384,8024,3
227,478,3
2674,10030,3
247,763,3
4949,4944,3
3465,7205,3
5573,9693,3
2968,1439,3
570,1163,3
211,658,3
1438,4744,3
10368,4850,3
10697,7373,3
1823,1867,3
5269,7526,3
2332,2094,3
360,3921,3
5574,10467,3
10235,9815,3
4895,5959,3
9264,6054,3
5460,5454,3
4598,3741,3
1057,707,3
6082,6023,3
10989,139,3
4190,4106,3
5463,6488,3
5526,4483,3
6083,6053,3
9443,8871,3
1984,1935,3
4819,8810,3
14733,14714,3
7068,2124,3
5987,5999,3
8355,8007,3
9399,4655,3
2514,4611,3
5361,22,3
2776,7318,3
5585,13669,3
2433,111,3
4084,1332,3
7550,7463,3
1459,1440,3
1169,7532,3
4895,8477,3
2400,7650,3
3380,4357,3
4726,5279,3
6929,6184,3
1413,10806,3
8729,10776,3
9733,12468,3
8101,5941,3
7371,1,3
11863,3522,3
399,3461,3
7544,2707,3
4069,1476,3
7849,468,3
1641,7124,3
11973,11986,3
7433,11368,3
2674,3933,3
12316,9698,3
603,3414,3
10541,1545,3
6175,6145,3
9587,1684,3
10219,4543,3
8375,2408,3
11214,3874,3
2407,1384,3
4802,4881,3
4086,4019,3
1452,1807,3
2289,2222,3
3412,2346,3
1910,1984,3
2973,10434,3
218,11833,3
732,986,3
11214,2370,3
11276,11233,3
5978,5725,3
1200,1140,3
3345,3287,3
9435,6160,3
1581,3906,3
4310,8368,3
5568,5955,3
2930,5975,3
5161,13217,3
12463,10638,3
9338,5930,3
3533,5662,3
5526,9489,3
10704,497,3
3519,963,3
1432,3278,3
5800,3560,3
12725,688,3
2385,6666,3
6474,8036,3
2488,1849,3
1214,2642,3
3654,2223,3
12503,12526,3
11549,11516,3
7712,2639,3
10458,11717,3
1482,1310,3
13442,13440,3
3968,2250,3
7682,75,3
6043,6063,3
7176,8145,3
2400,383,3
3321,2477,3
4580,3218,3
9094,12557,3
4754,8727,3
659,3137,3
794,1499,3
7875,7805,3
7959,9277,3
8710,6388,3
3569,3547,3
7798,7716,3
753,790,3
6009,4011,3
5538,10862,3
9650,7319,3
11957,6864,3
4496,7280,3
9599,9171,3
1452,7463,3
6937,7484,3
6956,5775,3
10277,2642,3
6070,6039,3
1430,6565,3
2684,8774,3
2230,2243,3
10484,4945,3
7476,4278,3
7790,172,3
6085,6308,3
10681,5103,3
249,4178,3
3943,9801,3
5819,4159,3
86,5958,3
64,6978,3
1524,1532,3
14374,13937,3
824,817,3
7350,10662,3
9620,11312,3
1961,13822,3
11600,2221,3
3332,1905,3
3861,10440,3
1999,1950,3
11324,11398,3
3242,7608,3
441,6388,3
6940,519,3
12555,7387,3
1225,8137,3
7625,11779,3
4667,2524,3
8991,8907,3
4458,6673,3
8149,3607,3
6875,12725,3
10165,143,3
2442,392,3
167,8363,3
8600,9295,3
3791,13159,3
5717,5703,3
10795,7962,3
1185,6095,3
6976,4552,3
3462,9735,3
4210,5668,3
2293,2241,3
9691,10315,3
2669,5907,3
5420,5055,3
304,624,3
2945,1257,3
1108,3171,3
1173,4779,3
5735,980,3
1383,3117,3
10654,2518,3
10018,1747,3
5332,2519,3
11991,6984,3
8355,12641,3
10619,5867,3
6453,7373,3
7676,383,3
689,11021,3
2504,12301,3
6363,7012,3
4828,9404,3
238,143,3
12135,11267,3
5376,6295,3
9316,12004,3
8961,870,3
14761,14712,3
4069,1248,3
6036,6099,3
8922,5028,3
6067,6733,3
4398,2976,3
8961,2515,3
3421,3182,3
10496,12003,3
6336,7044,3
1925,1993,3
9867,7860,3
453,2689,3
3802,1938,3
11014,10728,3
10394,10644,3
3931,1576,3
14769,14781,3
3331,1701,3
1482,5456,3
4641,4678,3
8411,7220,3
727,4438,3
7192,7454,3
1843,4196,3
12878,12875,3
8970,4361,3
1378,8250,3
8904,6149,3
7505,10371,3
2946,2099,3
5421,4927,3
6725,5805,3
756,769,3
1703,203,3
5796,1591,3
9997,7841,3
258,237,3
1832,4490,3
2401,674,3
2207,843,3
2822,3063,3
8268,9703,3
7864,3526,3
271,665,3
